route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
51,0_3,0_3328486,Webster Harrington Hosp.,0,554,L51P7
85,0_4,0_4328449,Grafton Stop & Shop,0,85,L85P18
19,0_2,0_2328518,Central Hub,1,11,L19P120
19,0_1,0_1328551,Goddard Dr. Apricot St. via Main St.,0,23,L19P99
51,0_3,0_3328481,Webster Harrington Hosp.,0,551,L51P7
85,0_4,0_4328448,Grafton Stop & Shop,0,85,L85P18
16,0_5,0_5328419,Central Hub,1,25,L16P40
19,0_2,0_2328517,Central Hub,1,10,L19P120
19,0_1,0_1328538,Central Hub,1,23,L19P119
51,0_3,0_3328484,Webster Harrington Hosp.,0,553,L51P7
85,0_4,0_4328455,Grafton Train Station,0,85,L85P22
16,0_5,0_5328422,Central Hub,1,25,L16P43
19,0_1,0_1328549,Goddard Dr. Apricot St. via Main St.,0,16,L19P99
19,0_2,0_2328516,Central Hub,1,23,L19P120
51,0_3,0_3328487,Webster Harrington Hosp.,0,552,L51P7
85,0_4,0_4328454,Grafton Train Station,0,85,L85P19
16,0_5,0_5328417,Central Hub,1,19,L16P43
19,0_2,0_2328515,Central Hub,1,16,L19P120
19,0_1,0_1328544,Webster Square – Clark University via Main St.,0,16,L19P114
51,0_3,0_3328482,Webster Harrington Hosp.,0,553,L51P7
85,0_4,0_4328461,Walmart Northbridge,1,85,L85P24
29,0_5,0_5328428,Big Bunny Plaza Southbridge,0,41,L29P33
19,0_2,0_2328514,Central Hub,1,23,L19P120
29,0_5,0_5328431,Big Bunny Plaza Southbridge,0,41,L29P32
19,0_1,0_1328547,Webster Square – Clark University via Main St.,0,35,L19P114
51,0_3,0_3328493,Big Bunny Plaza Southbridge,1,551,L51P8
85,0_4,0_4328460,Walmart Northbridge,1,85,L85P24
19,0_2,0_2328513,Central Hub,1,16,L19P120
19,0_1,0_1328550,Webster Square – Clark University via Main St.,0,35,L19P114
51,0_3,0_3328480,Webster Harrington Hosp.,0,553,L51P7
85,0_4,0_4328451,Grafton Stop & Shop,0,85,L85P18
16,0_5,0_5328418,Central Hub,1,31A,L16P43
19,0_2,0_2328512,Central Hub,1,10,L19P120
19,0_1,0_1328545,Goddard Dr. Apricot St. via Main St.,0,23,L19P99
51,0_3,0_3328483,Webster Harrington Hosp.,0,551,L51P7
85,0_4,0_4328450,Grafton Stop & Shop,0,85,L85P18
29,0_5,0_5328429,Big Bunny Plaza Southbridge,0,41,L29P32
19,0_2,0_2328527,Central Hub,1,16,L19P119
16,0_5,0_5328424,Lincoln Plaza via Hamilton St. & Lake Ave.,0,19,L16P42
19,0_1,0_1328556,Webster Square – Clark University via Main St.,0,35,L19P114
51,0_3,0_3328494,Big Bunny Plaza Southbridge,1,553,L51P8
85,0_4,0_4328457,Walmart Northbridge,1,85,L85P24
19,0_2,0_2328526,Central Hub,1,10,L19P119
19,0_1,0_1328559,Webster Square – Clark University via Main St.,0,38,L19P114
51,0_3,0_3328489,Big Bunny Plaza Southbridge,1,551,L51P8
85,0_4,0_4328456,Grafton Train Station,0,85,L85P22
16,0_5,0_5328427,Central Hub,1,31A,L16P43
19,0_2,0_2328525,Central Hub,1,3,L19P119
19,0_1,0_1328546,Goddard Dr. Apricot St. via Main St.,0,3,L19P99
51,0_3,0_3328492,Big Bunny Plaza Southbridge,1,553,L51P8
85,0_4,0_4328463,Walmart Northbridge,1,85,L85P24
29,0_5,0_5328430,Big Bunny Plaza Southbridge,0,41,L29P32
19,0_2,0_2328524,Central Hub,1,23,L19P119
19,0_1,0_1328557,Goddard Dr. Apricot St. via Main St.,0,23,L19P99
51,0_3,0_3328495,Big Bunny Plaza Southbridge,1,552,L51P8
85,0_4,0_4328462,Walmart Northbridge,1,85,L85P24
16,0_5,0_5328425,Lincoln Plaza via Hamilton St. & Lake Ave.,0,31A,L16P42
51,0_2,0_2328491,Big Bunny Plaza Southbridge,1,551,L51P8
19,0_1,0_1328520,Central Hub,1,11,L19P120
85,0_3,0_3328458,Walmart Northbridge,1,85,L85P24
29,0_4,0_4328437,Central Hub,1,41,L29P29
16,0_5,0_5328404,Central Hub,1,25,L16P40
51,0_2,0_2328490,Big Bunny Plaza Southbridge,1,553,L51P8
19,0_1,0_1328523,Central Hub,1,10,L19P119
83,0_3,0_3328469,Shoppes at Blackstone Valley,0,83,L83P9
29,0_4,0_4328436,Central Hub,1,41,L29P29
16,0_5,0_5328407,Central Hub,1,25,L16P40
51,0_2,0_2328489,Big Bunny Plaza Southbridge,1,551,L51P8
19,0_1,0_1328526,Central Hub,1,10,L19P119
85,0_3,0_3328456,Grafton Train Station,0,85,L85P22
16,0_4,0_4328427,Central Hub,1,31A,L16P43
16,0_5,0_5328394,Lincoln Plaza via Hamilton St. & Lake Ave.,0,25,L16P42
51,0_2,0_2328488,Webster Harrington Hosp.,0,554,L51P7
19,0_1,0_1328521,Central Hub,1,11,L19P120
85,0_3,0_3328459,Walmart Northbridge,1,85,L85P24
16,0_4,0_4328426,Lincoln Plaza via Hamilton St. & Lake Ave.,0,19,L16P42
16,0_5,0_5328405,Central Hub,1,19,L16P43
19,0_2,0_2328503,Central Hub,1,3,L19P120
19,0_1,0_1328532,Central Hub,1,38,L19P119
83,0_3,0_3328470,Shoppes at Blackstone Valley,0,83,L83P9
29,0_4,0_4328433,Big Bunny Plaza Southbridge,0,41,L29P32
16,0_5,0_5328400,Lincoln Plaza via Hamilton St. & Lake Ave.,0,25,L16P42
19,0_2,0_2328502,Central Hub,1,23,L19P120
19,0_1,0_1328535,Central Hub,1,10,L19P119
85,0_3,0_3328465,C Street New Village,1,85,L85P20
29,0_4,0_4328432,Big Bunny Plaza Southbridge,0,41,L29P32
16,0_5,0_5328403,Lincoln Plaza via Hamilton St. & Lake Ave.,0,31A,L16P42
19,0_2,0_2328501,Central Hub,1,16,L19P119
19,0_1,0_1328522,Central Hub,1,3,L19P119
83,0_3,0_3328468,Shoppes at Blackstone Valley,0,83,L83P9
29,0_4,0_4328439,Central Hub,1,41,L29P29
16,0_5,0_5328406,Central Hub,1,31A,L16P43
51,0_2,0_2328500,Big Bunny Plaza Southbridge,1,552,L51P8
19,0_1,0_1328533,Central Hub,1,38,L19P119
83,0_3,0_3328471,SPECIAL SHUTTLE,1,83,L83P2
29,0_4,0_4328438,Central Hub,1,41,L29P29
16,0_5,0_5328401,Lincoln Plaza via Hamilton St. & Lake Ave.,0,19,L16P42
19,0_1,0_1328528,Central Hub,1,35,L19P119
51,0_2,0_2328499,Big Bunny Plaza Southbridge,1,554,L51P8
85,0_3,0_3328466,C Street New Village,1,85,L85P20
85,0_4,0_4328445,Grafton Train Station,0,85,L85P23
16,0_5,0_5328412,Central Hub,1,31A,L16P43
19,0_1,0_1328531,Central Hub,1,35,L19P119
51,0_2,0_2328498,Big Bunny Plaza Southbridge,1,554,L51P8
51,0_3,0_3328477,Webster Harrington Hosp.,0,551,L51P7
85,0_4,0_4328444,C Street New Village,1,85,L85P20
16,0_5,0_5328415,Central Hub,1,31A,L16P43
19,0_1,0_1328534,Central Hub,1,3,L19P121
51,0_2,0_2328497,Big Bunny Plaza Southbridge,1,552,L51P8
85,0_3,0_3328464,C Street New Village,1,85,L85P20
29,0_4,0_4328435,Central Hub,1,41,L29P34
16,0_5,0_5328402,Lincoln Plaza via Hamilton St. & Lake Ave.,0,25,L16P42
19,0_1,0_1328529,Central Hub,1,35,L19P119
51,0_2,0_2328496,Big Bunny Plaza Southbridge,1,554,L51P8
83,0_3,0_3328467,Shoppes at Blackstone Valley,0,83,L83P9
29,0_4,0_4328434,Big Bunny Plaza Southbridge,0,41,L29P33
16,0_5,0_5328413,Central Hub,1,25,L16P43
16,0_5,0_5328408,Central Hub,1,19,L16P43
19,0_1,0_1328540,Central Hub,1,23,L19P119
19,0_2,0_2328511,Central Hub,1,3,L19P120
51,0_3,0_3328478,Webster Harrington Hosp.,0,553,L51P7
29,0_4,0_4328441,Central Hub,1,41,L29P34
19,0_1,0_1328543,Webster Square – Clark University via Main St.,0,10,L19P114
19,0_2,0_2328510,Central Hub,1,23,L19P120
83,0_3,0_3328473,Shaw's Job Lot Plaza,0,83,L83P8
29,0_4,0_4328440,Central Hub,1,41,L29P29
16,0_5,0_5328411,Central Hub,1,19,L16P43
19,0_1,0_1328530,Central Hub,1,35,L19P119
19,0_2,0_2328509,Central Hub,1,16,L19P120
83,0_3,0_3328476,SPECIAL SHUTTLE,1,83,L83P5
85,0_4,0_4328447,Grafton Stop & Shop,0,85,L85P18
16,0_5,0_5328414,Central Hub,1,19,L16P43
19,0_2,0_2328508,Central Hub,1,10,L19P120
19,0_1,0_1328541,Goddard Dr. via Main St. South High,0,23,L19P113
51,0_3,0_3328479,Webster Harrington Hosp.,0,551,L51P7
85,0_4,0_4328446,Walmart Northbridge,1,85,L85P17
16,0_5,0_5328409,Central Hub,1,31A,L16P40
19,0_2,0_2328539,Central Hub,1,23,L19P119
19,0_1,0_1328568,Webster Square – Clark University via Main St.,0,3,L19P114
19,0_3,0_3328506,Central Hub,1,23,L19P120
51,0_4,0_4328485,Webster Harrington Hosp.,0,552,L51P7
85,0_5,0_5328452,Grafton Stop & Shop,0,85,L85P18
19,0_2,0_2328538,Central Hub,1,23,L19P119
85,0_5,0_5328455,Grafton Train Station,0,85,L85P22
19,0_1,0_1328571,Goddard Dr. Apricot St. via Main St.,0,23,L19P99
19,0_3,0_3328517,Central Hub,1,10,L19P120
51,0_4,0_4328484,Webster Harrington Hosp.,0,553,L51P7
19,0_2,0_2328537,Central Hub,1,23,L19P119
19,0_1,0_1328574,Goddard Dr. Apricot St. via Main St.,0,11,L19P99
19,0_3,0_3328504,Central Hub,1,10,L19P120
83,0_4,0_4328475,SPECIAL SHUTTLE,1,83,L83P2
12E,0_5,0_5328442,Central Hub,1,121,L12EP1
19,0_2,0_2328536,Central Hub,1,3,L19P121
19,0_1,0_1328569,Goddard Dr. Apricot St. via Main St.,0,10,L19P99
19,0_3,0_3328507,Central Hub,1,3,L19P120
83,0_4,0_4328474,SPECIAL SHUTTLE,1,83,L83P3
85,0_5,0_5328453,Grafton Stop & Shop,0,85,L85P18
19,0_2,0_2328551,Goddard Dr. Apricot St. via Main St.,0,23,L19P99
85,0_5,0_5328448,Grafton Stop & Shop,0,85,L85P18
19,0_1,0_1328580,Webster Square – Clark University via Main St.,0,38,L19P114
19,0_3,0_3328518,Central Hub,1,11,L19P120
51,0_4,0_4328481,Webster Harrington Hosp.,0,551,L51P7
19,0_2,0_2328550,Webster Square – Clark University via Main St.,0,35,L19P114
42,0_1,0_1328583,Central Hub,1,42,L42P35
19,0_3,0_3328513,Central Hub,1,16,L19P120
51,0_4,0_4328480,Webster Harrington Hosp.,0,553,L51P7
85,0_5,0_5328451,Grafton Stop & Shop,0,85,L85P18
19,0_2,0_2328549,Goddard Dr. Apricot St. via Main St.,0,16,L19P99
19,0_1,0_1328570,Goddard Dr. Apricot St. via Main St.,0,11,L19P99
19,0_3,0_3328516,Central Hub,1,23,L19P120
51,0_4,0_4328487,Webster Harrington Hosp.,0,552,L51P7
85,0_5,0_5328454,Grafton Train Station,0,85,L85P19
19,0_1,0_1328581,Webster Square – Clark University via Main St.,0,16,L19P114
19,0_2,0_2328548,Goddard Dr. Apricot St. via Main St.,0,10,L19P99
19,0_3,0_3328519,Central Hub,1,23,L19P120
51,0_4,0_4328486,Webster Harrington Hosp.,0,554,L51P7
85,0_5,0_5328449,Grafton Stop & Shop,0,85,L85P18
19,0_2,0_2328547,Webster Square – Clark University via Main St.,0,35,L19P114
19,0_1,0_1328576,Webster Square – Clark University via Main St.,0,23,L19P114
19,0_3,0_3328514,Central Hub,1,23,L19P120
51,0_4,0_4328493,Big Bunny Plaza Southbridge,1,551,L51P8
85,0_5,0_5328460,Walmart Northbridge,1,85,L85P24
19,0_2,0_2328546,Goddard Dr. Apricot St. via Main St.,0,3,L19P99
85,0_5,0_5328463,Walmart Northbridge,1,85,L85P24
19,0_1,0_1328579,Webster Square – Clark University via Main St.,0,38,L19P114
19,0_3,0_3328525,Central Hub,1,3,L19P119
51,0_4,0_4328492,Big Bunny Plaza Southbridge,1,553,L51P8
19,0_2,0_2328545,Goddard Dr. Apricot St. via Main St.,0,23,L19P99
42,0_1,0_1328582,Auburn – Oxford – Webster via Southbridge St.,0,42,L42P32
19,0_3,0_3328512,Central Hub,1,10,L19P120
51,0_4,0_4328483,Webster Harrington Hosp.,0,551,L51P7
85,0_5,0_5328450,Grafton Stop & Shop,0,85,L85P18
19,0_2,0_2328544,Webster Square – Clark University via Main St.,0,16,L19P114
19,0_1,0_1328577,Webster Square – Clark University via Main St.,0,23,L19P114
19,0_3,0_3328515,Central Hub,1,16,L19P120
51,0_4,0_4328482,Webster Harrington Hosp.,0,553,L51P7
85,0_5,0_5328461,Walmart Northbridge,1,85,L85P24
19,0_2,0_2328559,Webster Square – Clark University via Main St.,0,38,L19P114
85,0_5,0_5328456,Grafton Train Station,0,85,L85P22
42,0_1,0_1328588,Auburn – Oxford – Webster via Southbridge St.,0,42,L42P32
19,0_3,0_3328526,Central Hub,1,10,L19P119
51,0_4,0_4328489,Big Bunny Plaza Southbridge,1,551,L51P8
19,0_2,0_2328558,Goddard Dr. Apricot St. via Main St.,0,3,L19P99
42,0_1,0_1328591,Auburn – Oxford – Webster via Southbridge St.,0,42,L42P32
19,0_3,0_3328521,Central Hub,1,11,L19P120
51,0_4,0_4328488,Webster Harrington Hosp.,0,554,L51P7
85,0_5,0_5328459,Walmart Northbridge,1,85,L85P24
19,0_2,0_2328557,Goddard Dr. Apricot St. via Main St.,0,23,L19P99
19,0_1,0_1328578,Central Hub,1,38,L19P119
19,0_3,0_3328524,Central Hub,1,23,L19P119
51,0_4,0_4328495,Big Bunny Plaza Southbridge,1,552,L51P8
85,0_5,0_5328462,Walmart Northbridge,1,85,L85P24
19,0_2,0_2328556,Webster Square – Clark University via Main St.,0,35,L19P114
42,0_1,0_1328589,Auburn – Oxford – Webster via Southbridge St.,0,42,L42P32
19,0_3,0_3328527,Central Hub,1,16,L19P119
51,0_4,0_4328494,Big Bunny Plaza Southbridge,1,553,L51P8
85,0_5,0_5328457,Walmart Northbridge,1,85,L85P24
19,0_2,0_2328523,Central Hub,1,10,L19P119
19,0_1,0_1328552,Goddard Dr. Apricot St. via Main St.,0,3,L19P99
51,0_3,0_3328490,Big Bunny Plaza Southbridge,1,553,L51P8
83,0_4,0_4328469,Shoppes at Blackstone Valley,0,83,L83P9
29,0_5,0_5328436,Central Hub,1,41,L29P29
19,0_2,0_2328522,Central Hub,1,3,L19P119
29,0_5,0_5328439,Central Hub,1,41,L29P29
19,0_1,0_1328555,Goddard Dr. Apricot St. via Main St.,0,16,L19P99
19,0_3,0_3328501,Central Hub,1,16,L19P119
83,0_4,0_4328468,Shoppes at Blackstone Valley,0,83,L83P9
19,0_2,0_2328521,Central Hub,1,11,L19P120
19,0_1,0_1328558,Goddard Dr. Apricot St. via Main St.,0,3,L19P99
51,0_3,0_3328488,Webster Harrington Hosp.,0,554,L51P7
85,0_4,0_4328459,Walmart Northbridge,1,85,L85P24
16,0_5,0_5328426,Lincoln Plaza via Hamilton St. & Lake Ave.,0,19,L16P42
19,0_2,0_2328520,Central Hub,1,11,L19P120
19,0_1,0_1328553,Webster Square – Clark University via Main St.,0,35,L19P114
51,0_3,0_3328491,Big Bunny Plaza Southbridge,1,551,L51P8
85,0_4,0_4328458,Walmart Northbridge,1,85,L85P24
29,0_5,0_5328437,Central Hub,1,41,L29P29
19,0_2,0_2328535,Central Hub,1,10,L19P119
29,0_5,0_5328432,Big Bunny Plaza Southbridge,0,41,L29P32
19,0_1,0_1328564,Webster Square – Clark University via Main St.,0,3,L19P114
19,0_3,0_3328502,Central Hub,1,23,L19P120
85,0_4,0_4328465,C Street New Village,1,85,L85P20
19,0_2,0_2328534,Central Hub,1,3,L19P121
19,0_1,0_1328567,Goddard Dr. Apricot St. via Main St.,0,23,L19P99
51,0_3,0_3328497,Big Bunny Plaza Southbridge,1,552,L51P8
85,0_4,0_4328464,C Street New Village,1,85,L85P20
29,0_5,0_5328435,Central Hub,1,41,L29P34
19,0_2,0_2328533,Central Hub,1,38,L19P119
19,0_1,0_1328554,Goddard Dr. Apricot St. via Main St.,0,10,L19P99
51,0_3,0_3328500,Big Bunny Plaza Southbridge,1,552,L51P8
83,0_4,0_4328471,SPECIAL SHUTTLE,1,83,L83P2
29,0_5,0_5328438,Central Hub,1,41,L29P29
19,0_2,0_2328532,Central Hub,1,38,L19P119
19,0_1,0_1328565,Webster Square – Clark University via Main St.,0,10,L19P114
19,0_3,0_3328503,Central Hub,1,3,L19P120
83,0_4,0_4328470,Shoppes at Blackstone Valley,0,83,L83P9
29,0_5,0_5328433,Big Bunny Plaza Southbridge,0,41,L29P32
19,0_1,0_1328560,Goddard Dr. Apricot St. via Main St.,0,10,L19P99
19,0_2,0_2328531,Central Hub,1,35,L19P119
51,0_3,0_3328498,Big Bunny Plaza Southbridge,1,554,L51P8
51,0_4,0_4328477,Webster Harrington Hosp.,0,551,L51P7
85,0_5,0_5328444,C Street New Village,1,85,L85P20
85,0_5,0_5328447,Grafton Stop & Shop,0,85,L85P18
19,0_1,0_1328563,Goddard Dr. Apricot St. via Main St.,0,23,L19P99
19,0_2,0_2328530,Central Hub,1,35,L19P119
19,0_3,0_3328509,Central Hub,1,16,L19P120
83,0_4,0_4328476,SPECIAL SHUTTLE,1,83,L83P5
19,0_1,0_1328566,Goddard Dr. Apricot St. via Main St.,0,16,L19P99
19,0_2,0_2328529,Central Hub,1,35,L19P119
51,0_3,0_3328496,Big Bunny Plaza Southbridge,1,554,L51P8
83,0_4,0_4328467,Shoppes at Blackstone Valley,0,83,L83P9
29,0_5,0_5328434,Big Bunny Plaza Southbridge,0,41,L29P33
19,0_1,0_1328561,Goddard Dr. Apricot St. via Main St.,0,16,L19P99
19,0_2,0_2328528,Central Hub,1,35,L19P119
51,0_3,0_3328499,Big Bunny Plaza Southbridge,1,554,L51P8
85,0_4,0_4328466,C Street New Village,1,85,L85P20
85,0_5,0_5328445,Grafton Train Station,0,85,L85P23
29,0_5,0_5328440,Central Hub,1,41,L29P29
19,0_1,0_1328572,Goddard Dr. Apricot St. via Main St.,0,11,L19P99
19,0_2,0_2328543,Webster Square – Clark University via Main St.,0,10,L19P114
19,0_3,0_3328510,Central Hub,1,23,L19P120
83,0_4,0_4328473,Shaw's Job Lot Plaza,0,83,L83P8
19,0_1,0_1328575,Webster Square – Clark University via Main St.,0,23,L19P114
19,0_2,0_2328542,Goddard Dr. via Main St. South High,0,3,L19P113
19,0_3,0_3328505,Central Hub,1,16,L19P120
83,0_4,0_4328472,SPECIAL SHUTTLE,1,83,L83P2
85,0_5,0_5328443,Grafton Train Station,0,85,L85P21
19,0_1,0_1328562,Webster Square – Clark University via Main St.,0,38,L19P114
19,0_2,0_2328541,Goddard Dr. via Main St. South High,0,23,L19P113
19,0_3,0_3328508,Central Hub,1,10,L19P120
51,0_4,0_4328479,Webster Harrington Hosp.,0,551,L51P7
85,0_5,0_5328446,Walmart Northbridge,1,85,L85P17
19,0_2,0_2328540,Central Hub,1,23,L19P119
19,0_1,0_1328573,Webster Square – Clark University via Main St.,0,23,L19P114
19,0_3,0_3328511,Central Hub,1,3,L19P120
51,0_4,0_4328478,Webster Harrington Hosp.,0,553,L51P7
29,0_5,0_5328441,Central Hub,1,41,L29P34
19,0_2,0_2328571,Goddard Dr. Apricot St. via Main St.,0,23,L19P99
42,0_1,0_1328600,Central Hub,1,203,L42P35
19,0_3,0_3328538,Central Hub,1,23,L19P119
19,0_4,0_4328517,Central Hub,1,10,L19P120
51,0_5,0_5328484,Webster Harrington Hosp.,0,553,L51P7
19,0_2,0_2328570,Goddard Dr. Apricot St. via Main St.,0,11,L19P99
51,0_5,0_5328487,Webster Harrington Hosp.,0,552,L51P7
3,0_1,0_1328603,Worcester State University via Highland St.,0,8,L3P23
19,0_3,0_3328549,Goddard Dr. Apricot St. via Main St.,0,16,L19P99
19,0_4,0_4328516,Central Hub,1,23,L19P120
19,0_2,0_2328569,Goddard Dr. Apricot St. via Main St.,0,10,L19P99
3,0_1,0_1328606,Worcester State University via Highland St.,0,8,L3P23
19,0_3,0_3328536,Central Hub,1,3,L19P121
19,0_4,0_4328507,Central Hub,1,3,L19P120
83,0_5,0_5328474,SPECIAL SHUTTLE,1,83,L83P3
19,0_2,0_2328568,Webster Square – Clark University via Main St.,0,3,L19P114
3,0_1,0_1328601,Worcester State University via Highland St.,0,8,L3P23
19,0_3,0_3328539,Central Hub,1,23,L19P119
19,0_4,0_4328506,Central Hub,1,23,L19P120
51,0_5,0_5328485,Webster Harrington Hosp.,0,552,L51P7
42,0_2,0_2328583,Central Hub,1,42,L42P35
51,0_5,0_5328480,Webster Harrington Hosp.,0,553,L51P7
3,0_1,0_1328612,Worcester State University via Highland St.,0,63,L3P23
19,0_3,0_3328550,Webster Square – Clark University via Main St.,0,35,L19P114
19,0_4,0_4328513,Central Hub,1,16,L19P120
42,0_2,0_2328582,Auburn – Oxford – Webster via Southbridge St.,0,42,L42P32
3,0_1,0_1328615,Worcester State University via Highland St.,0,63,L3P23
19,0_3,0_3328545,Goddard Dr. Apricot St. via Main St.,0,23,L19P99
19,0_4,0_4328512,Central Hub,1,10,L19P120
51,0_5,0_5328483,Webster Harrington Hosp.,0,551,L51P7
19,0_2,0_2328581,Webster Square – Clark University via Main St.,0,16,L19P114
3,0_1,0_1328602,Worcester State University via Highland St.,0,8,L3P23
19,0_3,0_3328548,Goddard Dr. Apricot St. via Main St.,0,10,L19P99
19,0_4,0_4328519,Central Hub,1,23,L19P120
51,0_5,0_5328486,Webster Harrington Hosp.,0,554,L51P7
3,0_1,0_1328613,Worcester State University via Highland St.,0,63,L3P23
19,0_2,0_2328580,Webster Square – Clark University via Main St.,0,38,L19P114
19,0_3,0_3328551,Goddard Dr. Apricot St. via Main St.,0,23,L19P99
19,0_4,0_4328518,Central Hub,1,11,L19P120
51,0_5,0_5328481,Webster Harrington Hosp.,0,551,L51P7
19,0_2,0_2328579,Webster Square – Clark University via Main St.,0,38,L19P114
3,0_1,0_1328608,Worcester State University via Highland St.,0,8,L3P23
19,0_3,0_3328546,Goddard Dr. Apricot St. via Main St.,0,3,L19P99
19,0_4,0_4328525,Central Hub,1,3,L19P119
51,0_5,0_5328492,Big Bunny Plaza Southbridge,1,553,L51P8
19,0_2,0_2328578,Central Hub,1,38,L19P119
51,0_5,0_5328495,Big Bunny Plaza Southbridge,1,552,L51P8
3,0_1,0_1328611,Worcester State University via Highland St.,0,63,L3P23
19,0_3,0_3328557,Goddard Dr. Apricot St. via Main St.,0,23,L19P99
19,0_4,0_4328524,Central Hub,1,23,L19P119
19,0_2,0_2328577,Webster Square – Clark University via Main St.,0,23,L19P114
3,0_1,0_1328614,Worcester State University via Highland St.,0,63,L3P23
19,0_3,0_3328544,Webster Square – Clark University via Main St.,0,16,L19P114
19,0_4,0_4328515,Central Hub,1,16,L19P120
51,0_5,0_5328482,Webster Harrington Hosp.,0,553,L51P7
19,0_2,0_2328576,Webster Square – Clark University via Main St.,0,23,L19P114
3,0_1,0_1328609,Worcester State University via Highland St.,0,8,L3P23
19,0_3,0_3328547,Webster Square – Clark University via Main St.,0,35,L19P114
19,0_4,0_4328514,Central Hub,1,23,L19P120
51,0_5,0_5328493,Big Bunny Plaza Southbridge,1,551,L51P8
42,0_2,0_2328591,Auburn – Oxford – Webster via Southbridge St.,0,42,L42P32
51,0_5,0_5328488,Webster Harrington Hosp.,0,554,L51P7
3,0_1,0_1328620,Central Hub,1,8,L3P25
19,0_3,0_3328558,Goddard Dr. Apricot St. via Main St.,0,3,L19P99
19,0_4,0_4328521,Central Hub,1,11,L19P120
42,0_2,0_2328590,Auburn – Oxford – Webster via Southbridge St.,0,42,L42P32
3,0_1,0_1328623,Central Hub,1,8,L3P25
19,0_3,0_3328553,Webster Square – Clark University via Main St.,0,35,L19P114
19,0_4,0_4328520,Central Hub,1,11,L19P120
51,0_5,0_5328491,Big Bunny Plaza Southbridge,1,551,L51P8
42,0_2,0_2328589,Auburn – Oxford – Webster via Southbridge St.,0,42,L42P32
3,0_1,0_1328610,Worcester State University via Highland St.,0,8,L3P23
19,0_3,0_3328556,Webster Square – Clark University via Main St.,0,35,L19P114
19,0_4,0_4328527,Central Hub,1,16,L19P119
51,0_5,0_5328494,Big Bunny Plaza Southbridge,1,553,L51P8
42,0_2,0_2328588,Auburn – Oxford – Webster via Southbridge St.,0,42,L42P32
3,0_1,0_1328621,Central Hub,1,8,L3P25
19,0_3,0_3328559,Webster Square – Clark University via Main St.,0,38,L19P114
19,0_4,0_4328526,Central Hub,1,10,L19P119
51,0_5,0_5328489,Big Bunny Plaza Southbridge,1,551,L51P8
19,0_2,0_2328555,Goddard Dr. Apricot St. via Main St.,0,16,L19P99
42,0_1,0_1328584,Central Hub,1,42,L42P35
19,0_3,0_3328522,Central Hub,1,3,L19P119
19,0_4,0_4328501,Central Hub,1,16,L19P119
83,0_5,0_5328468,Shoppes at Blackstone Valley,0,83,L83P9
19,0_2,0_2328554,Goddard Dr. Apricot St. via Main St.,0,10,L19P99
83,0_5,0_5328471,SPECIAL SHUTTLE,1,83,L83P2
42,0_1,0_1328587,Auburn – Oxford – Webster via Southbridge St.,0,42,L42P32
19,0_3,0_3328533,Central Hub,1,38,L19P119
51,0_4,0_4328500,Big Bunny Plaza Southbridge,1,552,L51P8
19,0_2,0_2328553,Webster Square – Clark University via Main St.,0,35,L19P114
42,0_1,0_1328590,Auburn – Oxford – Webster via Southbridge St.,0,42,L42P32
19,0_3,0_3328520,Central Hub,1,11,L19P120
51,0_4,0_4328491,Big Bunny Plaza Southbridge,1,551,L51P8
85,0_5,0_5328458,Walmart Northbridge,1,85,L85P24
19,0_2,0_2328552,Goddard Dr. Apricot St. via Main St.,0,3,L19P99
42,0_1,0_1328585,Auburn – Oxford – Webster via Southbridge St.,0,42,L42P32
19,0_3,0_3328523,Central Hub,1,10,L19P119
51,0_4,0_4328490,Big Bunny Plaza Southbridge,1,553,L51P8
83,0_5,0_5328469,Shoppes at Blackstone Valley,0,83,L83P9
19,0_2,0_2328567,Goddard Dr. Apricot St. via Main St.,0,23,L19P99
85,0_5,0_5328464,C Street New Village,1,85,L85P20
42,0_1,0_1328596,Central Hub,1,42,L42P35
19,0_3,0_3328534,Central Hub,1,3,L19P121
51,0_4,0_4328497,Big Bunny Plaza Southbridge,1,552,L51P8
19,0_2,0_2328566,Goddard Dr. Apricot St. via Main St.,0,16,L19P99
42,0_1,0_1328599,Auburn – Oxford – Webster via Southbridge St.,0,203,L42P32
19,0_3,0_3328529,Central Hub,1,35,L19P119
51,0_4,0_4328496,Big Bunny Plaza Southbridge,1,554,L51P8
83,0_5,0_5328467,Shoppes at Blackstone Valley,0,83,L83P9
19,0_2,0_2328565,Webster Square – Clark University via Main St.,0,10,L19P114
42,0_1,0_1328586,Auburn – Oxford – Webster via Southbridge St.,0,42,L42P32
19,0_3,0_3328532,Central Hub,1,38,L19P119
19,0_4,0_4328503,Central Hub,1,3,L19P120
83,0_5,0_5328470,Shoppes at Blackstone Valley,0,83,L83P9
19,0_2,0_2328564,Webster Square – Clark University via Main St.,0,3,L19P114
42,0_1,0_1328597,Central Hub,1,42,L42P35
19,0_3,0_3328535,Central Hub,1,10,L19P119
19,0_4,0_4328502,Central Hub,1,23,L19P120
85,0_5,0_5328465,C Street New Village,1,85,L85P20
42,0_1,0_1328592,Central Hub,1,42,L42P35
19,0_2,0_2328563,Goddard Dr. Apricot St. via Main St.,0,23,L19P99
19,0_3,0_3328530,Central Hub,1,35,L19P119
19,0_4,0_4328509,Central Hub,1,16,L19P120
